text
"Department: Communications Location: Office - Admin Block Reporter Name: Drew Parker Person Involved: Jesse Walker Was Injured: Yes Label: Accident Injury Description: Puncture wound from misplaced tool Incident Date: 02 March 2024 Incident Description: forklift malfunction caused electrical fire, injuring two workers. Incident Time: 01:09"
"Person Involved: Emerson Holmes Location: Maintenance Shed Was Injured: Yes Reporter Name: Quinn Lee Incident Date: 08 August 2025 Label: Accident Incident Time: 17:29 Department: Facilities Incident Description: crane malfunction caused a steel beam to drop, injuring a contractor. Injury Description: Smoke inhalation from fire in electrical bay"
"Incident Date: 20 August 2024 Department: HR Reporter Name: Reese Fisher Label: Accident Person Involved: Emerson Bailey Was Injured: Yes Incident Description: grinder malfunction caused a steel beam to drop, injuring two workers. Injury Description: Burn from hot welding equipment Location: Dockyard South Incident Time: 23:47"
"Was Injured: Yes Incident Date: 08 June 2024 Department: Dockyard Operations Injury Description: Burn from hot welding equipment Incident Description: Worker fell from ladder while repairing the hull, resulting in a fractured leg. Incident Time: 21:16 Person Involved: Elliot Graham Label: Accident Location: Warehouse A Reporter Name: Emerson Cooper"
Was Injured: Yes Incident Time: 21:44 Department: Facilities Location: Cafeteria Person Involved: Peyton Morgan Incident Date: 11 April 2024 Label: Accident Injury Description: Smoke inhalation from fire in electrical bay Incident Description: Exposure to asbestos led to a fractured leg. Reporter Name: Drew Clark
"Was Injured: Yes Incident Time: 16:15 Location: IT Server Room Department: Warehouse Incident Description: Worker fell from ladder while welding, resulting in burns. Incident Date: 13 June 2025 Label: Accident Person Involved: Charlie Smith Reporter Name: Casey Payne Injury Description: Fractured ankle due to fall from scaffolding"
"Was Injured: Yes Incident Date: 11 August 2024 Incident Time: 03:50 Injury Description: Chemical burn from solvent exposure Department: Facilities Reporter Name: Riley Cooper Location: Fleet Garage Label: Accident Person Involved: Rowan Bennett Incident Description: Worker fell from scaffolding while welding, resulting in a fractured leg."
"Location: Fleet Garage Person Involved: Riley Morgan Label: Accident Was Injured: Yes Incident Date: 03 November 2024 Incident Description: Worker fell from ladder while welding, resulting in burns. Department: Finance Injury Description: Puncture wound from misplaced tool Reporter Name: Reese Hughes Incident Time: 09:38"
"Incident Description: crane malfunction caused electrical fire, injuring two workers. Incident Time: 11:38 Person Involved: Blake Bailey Department: Legal Injury Description: Fractured ankle due to fall from scaffolding Label: Accident Location: Tool Crib Incident Date: 16 January 2025 Reporter Name: Logan Holmes Was Injured: Yes"
Was Injured: Yes Person Involved: Quinn Brown Incident Description: Exposure to asbestos led to burns. Department: Logistics Label: Accident Incident Date: 11 October 2024 Reporter Name: Reese Kennedy Incident Time: 22:13 Injury Description: Minor cuts and bruises Location: Maintenance Shed
Was Injured: Yes Person Involved: Finley Murray Department: HR Incident Date: 26 June 2025 Incident Time: 16:03 Reporter Name: Quinn Murphy Injury Description: Fractured ankle due to fall from scaffolding Location: Warehouse A Incident Description: Exposure to high-voltage wiring led to burns. Label: Accident
Incident Description: Exposure to high-voltage wiring led to burns. Was Injured: Yes Label: Accident Incident Date: 10 July 2025 Incident Time: 22:26 Department: Facilities Person Involved: Drew Foster Location: IT Server Room Reporter Name: Avery Pearson Injury Description: Fractured wrist from fall on wet surface
"Person Involved: Quinn Sullivan Incident Time: 15:16 Was Injured: Yes Incident Date: 27 November 2024 Department: Operations Location: Dry Dock 1 Label: Accident Incident Description: crane malfunction caused a steel beam to drop, injuring a contractor. Reporter Name: Morgan Payne Injury Description: Chemical burn from solvent exposure"
Incident Time: 18:53 Injury Description: Crush injury to hand from hydraulic press Location: Paint Shop Person Involved: Rowan Graham Label: Accident Incident Description: Exposure to asbestos led to concussion. Reporter Name: Rowan Payne Department: Health & Safety Was Injured: Yes Incident Date: 06 November 2024
"Was Injured: Yes Incident Time: 01:06 Reporter Name: Casey Hughes Department: HR Label: Accident Person Involved: Frankie Lewis Incident Description: forklift malfunction caused a fuel leak, injuring the operator. Injury Description: Dislocated shoulder during equipment maintenance Incident Date: 28 June 2025 Location: Reception Area"
"Label: Accident Incident Description: grinder malfunction caused a fuel leak, injuring two workers. Department: Legal Location: Training Room Incident Time: 17:34 Injury Description: Smoke inhalation from fire in electrical bay Reporter Name: Chris Clark Was Injured: Yes Incident Date: 07 April 2025 Person Involved: Kai Clark"
"Incident Date: 04 August 2025 Injury Description: Electric shock from faulty wiring Reporter Name: Sydney Fisher Incident Description: crane malfunction caused a fuel leak, injuring two workers. Location: Main Gate Security Incident Time: 07:20 Was Injured: Yes Department: Procurement Label: Accident Person Involved: Rowan West"
"Department: HR Incident Date: 23 May 2024 Location: Electrical Bay Person Involved: Quinn Allen Reporter Name: Elliot Lee Injury Description: Hearing damage from loud machinery Label: Accident Incident Description: Worker fell from ship deck while painting, resulting in concussion. Was Injured: Yes Incident Time: 03:13"
Department: Health & Safety Incident Time: 04:01 Incident Date: 06 October 2024 Injury Description: Dislocated shoulder during equipment maintenance Person Involved: Sawyer Murray Reporter Name: Dakota Holmes Was Injured: Yes Label: Accident Location: Reception Area Incident Description: Exposure to high-voltage wiring led to burns.
"Person Involved: Frankie Bailey Reporter Name: Blake Sullivan Location: Tool Crib Label: Accident Incident Date: 10 January 2025 Department: IT Incident Time: 06:16 Injury Description: Smoke inhalation from fire in electrical bay Incident Description: Worker fell from scaffolding while repairing the hull, resulting in concussion. Was Injured: Yes"
"Incident Description: Worker fell from ladder while repairing the hull, resulting in concussion. Injury Description: Eye irritation from chemical fumes Department: Ship Maintenance Incident Date: 27 January 2025 Reporter Name: Sawyer Morgan Location: Tool Crib Label: Accident Incident Time: 04:59 Person Involved: Quinn Fisher Was Injured: Yes"
"Incident Time: 11:55 Incident Date: 14 May 2024 Person Involved: Reese Graham Label: Accident Location: Shipyard Pier Department: Operations Reporter Name: Taylor Reed Injury Description: Heat exhaustion from prolonged outdoor work Incident Description: forklift malfunction caused a fuel leak, injuring a contractor. Was Injured: Yes"
"Person Involved: Logan Brown Incident Time: 12:30 Label: Accident Incident Date: 24 February 2024 Was Injured: Yes Location: Dry Dock 2 Injury Description: Back strain from improper lifting Department: Security Incident Description: grinder malfunction caused a steel beam to drop, injuring the operator. Reporter Name: Riley Bennett"
"Department: Ship Maintenance Incident Description: crane malfunction caused a steel beam to drop, injuring two workers. Reporter Name: Elliot Pearson Label: Accident Injury Description: Chemical burn from solvent exposure Incident Time: 13:06 Incident Date: 01 January 2025 Location: Paint Shop Person Involved: Finley Murray Was Injured: Yes"
Incident Time: 21:40 Was Injured: Yes Incident Description: Exposure to high-voltage wiring led to concussion. Incident Date: 06 June 2025 Person Involved: Kai Mitchell Injury Description: Foreign object in eye from grinding debris Location: Warehouse A Reporter Name: Sydney Brown Label: Accident Department: Environmental Services
"Injury Description: Chemical burn from solvent exposure Reporter Name: Kai Brown Incident Description: Worker fell from ship deck while welding, resulting in a fractured leg. Label: Accident Incident Date: 16 April 2024 Location: Electrical Bay Incident Time: 14:46 Department: Research & Development Person Involved: Alex Bailey Was Injured: Yes"
"Incident Description: Worker fell from ladder while painting, resulting in concussion. Incident Date: 16 October 2024 Injury Description: Hearing damage from loud machinery Incident Time: 05:03 Was Injured: Yes Reporter Name: Dakota Cooper Person Involved: Casey Robinson Label: Accident Department: Procurement Location: Maintenance Shed"
Was Injured: Yes Person Involved: Cameron Murphy Incident Date: 09 August 2024 Incident Time: 04:35 Label: Accident Incident Description: Exposure to high-voltage wiring led to concussion. Injury Description: Crush injury to hand from hydraulic press Department: Customer Service Location: Dockyard South Reporter Name: Cameron Bailey
"Incident Description: Worker fell from scaffolding while welding, resulting in burns. Incident Time: 20:43 Location: Dry Dock 1 Person Involved: Morgan Smith Reporter Name: Drew Lewis Department: Facilities Injury Description: Crush injury to hand from hydraulic press Was Injured: Yes Incident Date: 04 October 2024 Label: Accident"
"Reporter Name: Logan Cooper Location: Tool Crib Person Involved: Alex Pearson Incident Time: 15:49 Injury Description: Minor cuts and bruises Incident Description: Worker fell from ladder while painting, resulting in concussion. Department: Customer Service Label: Accident Incident Date: 03 April 2025 Was Injured: Yes"
"Location: Dry Dock 1 Incident Date: 18 September 2024 Incident Time: 07:10 Reporter Name: Riley Brown Incident Description: forklift malfunction caused a steel beam to drop, injuring a contractor. Label: Accident Was Injured: Yes Injury Description: Laceration from sharp metal panel Department: Health & Safety Person Involved: Jesse Payne"
"Injury Description: Laceration from sharp metal panel Label: Accident Person Involved: Alex Morgan Incident Date: 09 October 2024 Incident Time: 06:54 Incident Description: Worker fell from ship deck while welding, resulting in a fractured leg. Was Injured: Yes Reporter Name: Spencer Murray Department: Ship Maintenance Location: Dry Dock 2"
"Label: Accident Reporter Name: Jamie Kennedy Was Injured: Yes Department: Communications Incident Description: Worker fell from ladder while repairing the hull, resulting in burns. Incident Time: 20:22 Injury Description: Eye irritation from chemical fumes Person Involved: Kai Kennedy Incident Date: 14 April 2025 Location: Shipyard Pier"
"Incident Time: 03:16 Injury Description: Fractured ankle due to fall from scaffolding Location: Tool Crib Person Involved: Skyler Pearson Incident Description: Worker fell from ladder while welding, resulting in concussion. Reporter Name: Jesse Cooper Department: Quality Assurance Incident Date: 01 October 2024 Was Injured: Yes Label: Accident"
"Location: Electrical Bay Department: Legal Incident Date: 06 May 2024 Was Injured: Yes Label: Accident Reporter Name: Drew Mitchell Injury Description: Minor cuts and bruises Person Involved: Chris Lee Incident Time: 22:41 Incident Description: Worker fell from scaffolding while repairing the hull, resulting in concussion."
"Incident Time: 20:44 Was Injured: Yes Injury Description: Chemical burn from solvent exposure Department: Fleet Management Location: Cafeteria Incident Date: 26 January 2025 Incident Description: grinder malfunction caused electrical fire, injuring a contractor. Label: Accident Reporter Name: Spencer Fisher Person Involved: Reese West"
"Location: Cafeteria Incident Time: 16:29 Injury Description: Hearing damage from loud machinery Label: Accident Person Involved: Sawyer Fisher Incident Description: crane malfunction caused electrical fire, injuring a contractor. Reporter Name: Taylor West Was Injured: Yes Incident Date: 21 June 2025 Department: Logistics"
"Label: Accident Injury Description: Chemical burn from solvent exposure Incident Date: 11 August 2024 Location: Fuel Depot Incident Time: 23:18 Incident Description: Worker fell from scaffolding while painting, resulting in concussion. Reporter Name: Harper Parker Person Involved: Finley Foster Department: Quality Assurance Was Injured: Yes"
Location: Shipyard Pier Incident Date: 06 August 2025 Person Involved: Skyler Bennett Label: Accident Reporter Name: Jordan Cooper Department: IT Incident Description: Exposure to toxic fumes led to concussion. Incident Time: 21:12 Was Injured: Yes Injury Description: Eye irritation from chemical fumes
Department: Facilities Reporter Name: Jordan Foster Location: Electrical Bay Was Injured: Yes Incident Date: 29 August 2024 Person Involved: Alex Clark Incident Time: 02:42 Label: Accident Incident Description: Exposure to asbestos led to a fractured leg. Injury Description: Puncture wound from misplaced tool
"Reporter Name: Emerson Parker Incident Time: 16:08 Department: Quality Assurance Incident Date: 07 July 2025 Person Involved: Sydney Payne Incident Description: forklift malfunction caused electrical fire, injuring the operator. Label: Accident Was Injured: Yes Injury Description: Laceration from sharp metal panel Location: Main Gate Security"
Reporter Name: Dakota Walker Label: Accident Was Injured: Yes Injury Description: Concussion from falling object Incident Date: 06 July 2024 Department: Training & Development Person Involved: Spencer Lee Incident Description: Exposure to high-voltage wiring led to burns. Incident Time: 20:44 Location: Fleet Garage
"Label: Accident Reporter Name: Dakota Lee Department: Engineering Injury Description: Electric shock from faulty wiring Incident Time: 01:55 Incident Date: 02 January 2025 Person Involved: Skyler Murray Was Injured: Yes Location: Electrical Bay Incident Description: Worker fell from ship deck while painting, resulting in concussion."
"Incident Date: 11 July 2024 Incident Description: grinder malfunction caused a steel beam to drop, injuring the operator. Reporter Name: Skyler Johnson Department: Customer Service Location: Dry Dock 2 Incident Time: 00:44 Person Involved: Blake Lee Injury Description: Minor cuts and bruises Was Injured: Yes Label: Accident"
"Label: Accident Incident Date: 26 June 2025 Person Involved: Dakota Payne Incident Time: 03:42 Was Injured: Yes Reporter Name: Sawyer Sullivan Location: Main Gate Security Incident Description: Worker fell from scaffolding while repairing the hull, resulting in concussion. Injury Description: Laceration from sharp metal panel Department: HR"
"Department: Facilities Injury Description: Chemical burn from solvent exposure Was Injured: Yes Incident Date: 22 June 2025 Incident Description: Worker fell from scaffolding while welding, resulting in a fractured leg. Incident Time: 06:42 Reporter Name: Frankie Murray Person Involved: Elliot Graham Label: Accident Location: Cafeteria"
"Person Involved: Spencer Walker Department: Dockyard Operations Incident Date: 22 April 2025 Location: Training Room Was Injured: Yes Reporter Name: Peyton Lewis Label: Accident Incident Time: 20:34 Incident Description: forklift malfunction caused electrical fire, injuring two workers. Injury Description: Smoke inhalation from fire in electrical bay"
"Incident Date: 30 May 2025 Person Involved: Jesse Holmes Injury Description: Electric shock from faulty wiring Label: Accident Was Injured: Yes Reporter Name: Elliot Brown Incident Description: Worker fell from scaffolding while welding, resulting in burns. Incident Time: 18:39 Department: Communications Location: Electrical Bay"
Was Injured: Yes Person Involved: Finley Sullivan Incident Time: 08:58 Incident Description: Exposure to toxic fumes led to concussion. Location: IT Server Room Department: HR Incident Date: 25 October 2024 Label: Accident Injury Description: Eye irritation from chemical fumes Reporter Name: Skyler Parker
Label: Accident Incident Description: Exposure to asbestos led to burns. Person Involved: Blake Pearson Incident Time: 00:32 Incident Date: 16 March 2024 Injury Description: Crush injury to hand from hydraulic press Reporter Name: Finley Holmes Department: Ship Maintenance Was Injured: Yes Location: Engineering Workshop
"Incident Time: 16:05 Was Injured: Yes Injury Description: Fractured ankle due to fall from scaffolding Incident Description: crane malfunction caused a steel beam to drop, injuring the operator. Label: Accident Incident Date: 27 December 2024 Person Involved: Cameron Johnson Reporter Name: Emerson Payne Department: Facilities Location: Fuel Depot"
Department: Customer Service Location: IT Server Room Injury Description: Compressed air injury during maintenance Incident Date: 22 July 2024 Was Injured: Yes Label: Accident Incident Time: 15:47 Reporter Name: Avery Clark Incident Description: Exposure to high-voltage wiring led to a fractured leg. Person Involved: Drew Walker
"Incident Date: 28 June 2024 Location: Paint Shop Incident Description: crane malfunction caused a steel beam to drop, injuring two workers. Incident Time: 00:47 Label: Accident Department: Research & Development Person Involved: Jordan Morgan Injury Description: Compressed air injury during maintenance Was Injured: Yes Reporter Name: Frankie Murphy"
"Location: Paint Shop Person Involved: Logan Cooper Reporter Name: Reese Johnson Incident Date: 18 January 2024 Label: Accident Injury Description: Fractured ankle due to fall from scaffolding Incident Description: crane malfunction caused a steel beam to drop, injuring the operator. Department: Legal Incident Time: 22:53 Was Injured: Yes"
Incident Date: 19 March 2025 Incident Time: 10:51 Person Involved: Peyton Mitchell Department: Procurement Injury Description: Smoke inhalation from fire in electrical bay Location: Training Room Was Injured: Yes Label: Accident Incident Description: Exposure to high-voltage wiring led to concussion. Reporter Name: Dakota Reed
"Label: Accident Incident Date: 03 January 2025 Incident Time: 07:14 Location: Engineering Workshop Injury Description: Compressed air injury during maintenance Reporter Name: Charlie Smith Incident Description: Worker fell from ladder while welding, resulting in a fractured leg. Was Injured: Yes Person Involved: Frankie Parker Department: Dockyard Operations"
Was Injured: Yes Location: Engineering Workshop Incident Date: 29 August 2024 Incident Time: 22:55 Department: Legal Label: Accident Injury Description: Compressed air injury during maintenance Person Involved: Emerson Parker Incident Description: Exposure to toxic fumes led to a fractured leg. Reporter Name: Jesse Smith
"Incident Description: grinder malfunction caused electrical fire, injuring two workers. Incident Date: 09 July 2024 Location: Dry Dock 2 Person Involved: Spencer Holmes Label: Accident Incident Time: 19:40 Reporter Name: Drew Fisher Department: Research & Development Injury Description: Burn from hot welding equipment Was Injured: Yes"
"Incident Description: grinder malfunction caused electrical fire, injuring two workers. Location: Fuel Depot Department: Fleet Management Injury Description: Electric shock from faulty wiring Incident Date: 10 January 2024 Incident Time: 14:25 Reporter Name: Logan Murphy Label: Accident Person Involved: Jamie Robinson Was Injured: Yes"
"Incident Time: 02:43 Injury Description: Minor cuts and bruises Incident Description: forklift malfunction caused electrical fire, injuring a contractor. Department: Logistics Label: Accident Location: Dockyard North Incident Date: 25 July 2025 Person Involved: Finley Morgan Was Injured: Yes Reporter Name: Rowan Bennett"
Injury Description: Severe abrasion from slip on deck Reporter Name: Blake Smith Incident Description: Exposure to asbestos led to burns. Person Involved: Sawyer Robinson Incident Time: 12:09 Department: Health & Safety Was Injured: Yes Location: Reception Area Label: Accident Incident Date: 21 February 2024
Incident Time: 04:43 Label: Accident Department: Facilities Injury Description: Heat exhaustion from prolonged outdoor work Incident Description: Exposure to high-voltage wiring led to burns. Person Involved: Emerson Holmes Location: Tool Crib Incident Date: 15 December 2024 Reporter Name: Riley Brown Was Injured: Yes
Department: Ship Maintenance Injury Description: Crush injury to hand from hydraulic press Was Injured: Yes Reporter Name: Finley Reed Person Involved: Sawyer Holmes Incident Time: 20:00 Incident Date: 09 March 2025 Label: Accident Location: Dry Dock 2 Incident Description: Exposure to high-voltage wiring led to concussion.
Label: Accident Injury Description: Concussion from falling object Incident Description: Exposure to high-voltage wiring led to burns. Reporter Name: Reese Bennett Incident Time: 00:21 Was Injured: Yes Incident Date: 13 April 2024 Location: Main Gate Security Person Involved: Cameron Johnson Department: Security
Incident Description: Exposure to toxic fumes led to concussion. Reporter Name: Morgan Murray Location: Warehouse A Label: Accident Injury Description: Burn from hot welding equipment Department: IT Person Involved: Sydney Cooper Incident Time: 03:25 Was Injured: Yes Incident Date: 16 September 2024
"Location: Maintenance Shed Label: Accident Incident Time: 07:31 Incident Description: grinder malfunction caused a steel beam to drop, injuring a contractor. Reporter Name: Jamie Payne Injury Description: Foreign object in eye from grinding debris Incident Date: 29 May 2025 Was Injured: Yes Department: Health & Safety Person Involved: Charlie Sullivan"
Person Involved: Chris Sullivan Was Injured: Yes Incident Description: Exposure to asbestos led to a fractured leg. Injury Description: Minor cuts and bruises Label: Accident Incident Time: 16:11 Incident Date: 13 August 2024 Reporter Name: Sydney Parker Department: Procurement Location: Maintenance Shed
Incident Date: 04 August 2025 Location: Shipyard Pier Reporter Name: Alex Smith Injury Description: Smoke inhalation from fire in electrical bay Department: Dockyard Operations Incident Description: Exposure to toxic fumes led to burns. Person Involved: Rowan Fisher Incident Time: 15:12 Was Injured: Yes Label: Accident
"Person Involved: Jesse Bailey Injury Description: Dislocated shoulder during equipment maintenance Was Injured: Yes Location: Office - Admin Block Incident Description: grinder malfunction caused electrical fire, injuring a contractor. Incident Time: 08:01 Department: Operations Label: Accident Incident Date: 12 March 2025 Reporter Name: Harper Kennedy"
Label: Accident Injury Description: Chemical burn from solvent exposure Department: Training & Development Incident Time: 01:18 Was Injured: Yes Person Involved: Charlie Pearson Reporter Name: Sydney Robinson Location: Tool Crib Incident Description: Exposure to asbestos led to concussion. Incident Date: 16 June 2024
"Incident Description: crane malfunction caused a steel beam to drop, injuring two workers. Reporter Name: Sawyer Foster Department: Fleet Management Was Injured: Yes Incident Date: 02 September 2024 Person Involved: Skyler Lewis Label: Accident Injury Description: Compressed air injury during maintenance Location: Tool Crib Incident Time: 19:09"
"Person Involved: Sydney Robinson Incident Time: 05:32 Injury Description: Eye irritation from chemical fumes Reporter Name: Jordan Mitchell Location: Dockyard North Was Injured: Yes Incident Date: 14 December 2024 Incident Description: Worker fell from ship deck while repairing the hull, resulting in concussion. Label: Accident Department: Engineering"
Label: Accident Reporter Name: Peyton Walker Incident Date: 11 April 2024 Injury Description: Trip hazard fall resulting in bruising Incident Time: 21:29 Person Involved: Emerson Robinson Location: Warehouse B Was Injured: Yes Incident Description: Exposure to asbestos led to a fractured leg. Department: IT
Department: Customer Service Incident Date: 12 July 2025 Person Involved: Sawyer Pearson Label: Accident Injury Description: Laceration from sharp metal panel Location: Dry Dock 1 Incident Description: Exposure to high-voltage wiring led to burns. Incident Time: 08:00 Reporter Name: Chris Clark Was Injured: Yes
Location: IT Server Room Label: Accident Reporter Name: Dakota Mitchell Incident Time: 13:18 Incident Description: Exposure to toxic fumes led to concussion. Injury Description: Eye irritation from chemical fumes Incident Date: 02 August 2025 Department: Finance Was Injured: Yes Person Involved: Riley Johnson
Label: Accident Location: Office - Admin Block Was Injured: Yes Incident Time: 13:05 Department: Quality Assurance Injury Description: Eye irritation from chemical fumes Incident Date: 18 July 2024 Person Involved: Logan Holmes Incident Description: Exposure to high-voltage wiring led to a fractured leg. Reporter Name: Drew Foster
"Reporter Name: Blake Reed Label: Accident Incident Time: 23:30 Location: Reception Area Incident Description: crane malfunction caused a steel beam to drop, injuring a contractor. Was Injured: Yes Incident Date: 18 January 2025 Department: IT Injury Description: Smoke inhalation from fire in electrical bay Person Involved: Jamie Morgan"
"Incident Date: 05 February 2025 Incident Description: Worker fell from ladder while welding, resulting in concussion. Department: Health & Safety Reporter Name: Emerson Murray Person Involved: Reese Morgan Was Injured: Yes Location: Dockyard South Label: Accident Injury Description: Back strain from improper lifting Incident Time: 05:31"
"Was Injured: Yes Person Involved: Elliot Reed Incident Description: grinder malfunction caused electrical fire, injuring a contractor. Incident Time: 08:00 Label: Accident Incident Date: 20 September 2024 Department: Communications Injury Description: Severe abrasion from slip on deck Reporter Name: Spencer Ward Location: Reception Area"
"Label: Accident Injury Description: Burn from hot welding equipment Was Injured: Yes Reporter Name: Kai Allen Incident Time: 15:42 Location: Electrical Bay Incident Date: 06 February 2025 Department: Research & Development Incident Description: Worker fell from ladder while painting, resulting in a fractured leg. Person Involved: Alex Lee"
"Incident Description: Worker fell from scaffolding while welding, resulting in concussion. Person Involved: Finley Graham Injury Description: Fractured ankle due to fall from scaffolding Department: Logistics Was Injured: Yes Incident Time: 15:20 Reporter Name: Chris Mitchell Location: Training Room Label: Accident Incident Date: 04 February 2024"
"Was Injured: Yes Department: Research & Development Label: Accident Reporter Name: Morgan Allen Incident Time: 18:14 Person Involved: Reese Mitchell Location: Reception Area Injury Description: Foreign object in eye from grinding debris Incident Description: Worker fell from ship deck while painting, resulting in burns. Incident Date: 04 March 2024"
Person Involved: Logan Pearson Incident Description: Exposure to high-voltage wiring led to burns. Injury Description: Severe abrasion from slip on deck Label: Accident Incident Time: 19:36 Reporter Name: Riley Pearson Incident Date: 11 June 2025 Was Injured: Yes Location: Dry Dock 2 Department: Communications
"Person Involved: Taylor Smith Injury Description: Fractured ankle due to fall from scaffolding Reporter Name: Quinn Reed Incident Time: 05:16 Label: Accident Was Injured: Yes Department: Environmental Services Location: Fleet Garage Incident Description: crane malfunction caused a steel beam to drop, injuring two workers. Incident Date: 09 October 2024"
"Incident Time: 02:42 Label: Accident Location: Dry Dock 1 Incident Date: 10 June 2024 Reporter Name: Blake Payne Incident Description: grinder malfunction caused a fuel leak, injuring two workers. Was Injured: Yes Injury Description: Severe abrasion from slip on deck Department: Logistics Person Involved: Skyler Payne"
Label: Accident Was Injured: Yes Location: Main Gate Security Incident Date: 14 January 2025 Department: HR Incident Description: Exposure to toxic fumes led to burns. Person Involved: Peyton Payne Reporter Name: Avery Hughes Injury Description: Fractured wrist from fall on wet surface Incident Time: 10:32
"Was Injured: Yes Person Involved: Frankie Johnson Incident Date: 02 December 2024 Location: Warehouse A Injury Description: Eye irritation from chemical fumes Department: Legal Reporter Name: Avery Bailey Label: Accident Incident Description: forklift malfunction caused a fuel leak, injuring a contractor. Incident Time: 00:28"
"Incident Description: forklift malfunction caused a fuel leak, injuring the operator. Injury Description: Concussion from falling object Incident Date: 04 July 2024 Department: Legal Person Involved: Jamie Clark Incident Time: 21:34 Location: Main Gate Security Label: Accident Reporter Name: Jordan Holmes Was Injured: Yes"
"Label: Accident Injury Description: Hearing damage from loud machinery Location: Main Gate Security Person Involved: Elliot Parker Department: Health & Safety Incident Date: 03 November 2024 Incident Time: 01:57 Reporter Name: Jesse Allen Incident Description: forklift malfunction caused a fuel leak, injuring a contractor. Was Injured: Yes"
Department: IT Injury Description: Compressed air injury during maintenance Label: Accident Incident Description: Exposure to asbestos led to a fractured leg. Location: Dockyard North Person Involved: Spencer Robinson Incident Time: 04:03 Incident Date: 27 July 2025 Reporter Name: Drew Robinson Was Injured: Yes
Injury Description: Hearing damage from loud machinery Label: Accident Incident Description: Exposure to asbestos led to a fractured leg. Incident Time: 19:27 Reporter Name: Logan Murphy Person Involved: Cameron Ward Location: Main Gate Security Department: Finance Incident Date: 07 April 2025 Was Injured: Yes
Injury Description: Heat exhaustion from prolonged outdoor work Label: Accident Department: Health & Safety Incident Time: 00:39 Person Involved: Peyton Hughes Incident Date: 09 February 2025 Was Injured: Yes Reporter Name: Riley Mitchell Incident Description: Exposure to high-voltage wiring led to burns. Location: Main Gate Security
"Incident Description: Worker fell from ladder while repairing the hull, resulting in burns. Was Injured: Yes Injury Description: Laceration from sharp metal panel Label: Accident Incident Time: 23:53 Reporter Name: Jesse West Person Involved: Kai Bailey Department: Facilities Incident Date: 27 July 2025 Location: Warehouse A"
"Injury Description: Laceration from sharp metal panel Person Involved: Casey Walker Reporter Name: Peyton Johnson Was Injured: Yes Department: Training & Development Incident Date: 04 September 2024 Incident Time: 17:47 Incident Description: crane malfunction caused electrical fire, injuring two workers. Location: Fleet Garage Label: Accident"
"Injury Description: Eye irritation from chemical fumes Incident Time: 17:36 Person Involved: Chris Bennett Label: Accident Reporter Name: Rowan Morgan Location: Warehouse B Department: Fleet Management Incident Description: Worker fell from scaffolding while painting, resulting in burns. Incident Date: 28 August 2024 Was Injured: Yes"
Reporter Name: Cameron Brown Injury Description: Heat exhaustion from prolonged outdoor work Person Involved: Jamie Johnson Incident Time: 02:36 Was Injured: Yes Location: Electrical Bay Label: Accident Incident Date: 01 January 2024 Department: Security Incident Description: Exposure to toxic fumes led to concussion.
"Reporter Name: Avery Holmes Incident Time: 01:26 Location: Cafeteria Label: Accident Was Injured: Yes Incident Description: Worker fell from scaffolding while welding, resulting in a fractured leg. Person Involved: Quinn Murphy Incident Date: 10 January 2024 Injury Description: Trip hazard fall resulting in bruising Department: Facilities"
"Incident Time: 20:15 Person Involved: Taylor Lewis Department: Health & Safety Incident Description: Worker fell from scaffolding while welding, resulting in burns. Incident Date: 30 August 2024 Injury Description: Severe abrasion from slip on deck Reporter Name: Logan Sullivan Label: Accident Was Injured: Yes Location: Tool Crib"
"Incident Time: 03:00 Reporter Name: Kai Fisher Location: Dockyard North Incident Date: 23 January 2024 Injury Description: Smoke inhalation from fire in electrical bay Incident Description: grinder malfunction caused a fuel leak, injuring a contractor. Was Injured: Yes Person Involved: Casey Morgan Label: Accident Department: HR"
Incident Description: Exposure to toxic fumes led to burns. Was Injured: Yes Person Involved: Cameron Morgan Label: Accident Location: Engineering Workshop Incident Time: 12:13 Department: Engineering Incident Date: 22 July 2025 Injury Description: Concussion from falling object Reporter Name: Taylor Kennedy
"Incident Description: crane malfunction caused a fuel leak, injuring the operator. Department: HR Person Involved: Jamie Hughes Incident Time: 03:26 Reporter Name: Harper Murphy Location: Engineering Workshop Was Injured: Yes Label: Accident Incident Date: 23 July 2025 Injury Description: Eye irritation from chemical fumes"
"Incident Time: 18:19 Incident Date: 16 August 2024 Injury Description: Back strain from improper lifting Reporter Name: Cameron Bailey Was Injured: Yes Person Involved: Harper Robinson Incident Description: Worker fell from ship deck while repairing the hull, resulting in a fractured leg. Department: Fleet Management Label: Accident Location: Engineering Workshop"
"Injury Description: Eye irritation from chemical fumes Incident Time: 10:02 Incident Date: 06 January 2024 Reporter Name: Emerson Parker Incident Description: Worker fell from scaffolding while painting, resulting in concussion. Person Involved: Chris Smith Department: Environmental Services Location: Fuel Depot Was Injured: Yes Label: Accident"
"Department: Communications Was Injured: Yes Incident Description: Worker fell from scaffolding while painting, resulting in burns. Incident Date: 08 July 2025 Person Involved: Finley Murphy Reporter Name: Drew Lee Label: Accident Incident Time: 08:51 Location: Engineering Workshop Injury Description: Dislocated shoulder during equipment maintenance"
